Rank,Song,Artist,Year,Lyrics
1,"God's Plan",Drake,2018,b'And they wishin\' and wishin\' and wishin\' and wishin\'\nThey wishin\' on me yuh\nI been movin\' calm don\'t start no trouble with me\nTryna keep it peaceful is a struggle for me\nDon\'t pull up at 6 AM to cuddle with me\nYou know how I like it when you lovin\' on me\nI don\'t wanna die for them to miss me\nYes I see the things that they wishin\' on me\nHope I got some brothers that outlive me\nThey gon\' tell the story shit was different with me\nGod\'s plan God\'s plan\nI hold back sometimes I won\'t yuh\nI feel good sometimes I don\'t ayy don\'t\nI finessed down Weston Road ayy \'nessed\nMight go down a G.O.D. yeah wait\nI go hard on Southside G yuh wait\nI make sure that north-side eat\nAnd still bad things\nIt\'s a lot of bad things\nThat they wishin\' and wishin\' and wishin\' and wishin\'\nThey wishin\' on me\nBad things\nIt\'s a lot of bad things\nThat they wishin\' and wishin\' and wishin\' and wishin\'\nThey wishin\' on me\nYuh ayy ayy\nShe say "Do you love me?" I tell her "Only partly\nI only love my bed and my mama I\'m sorry"\nFifty Dub I even got it tatted on me\n81 they\'ll bring the crashers to the party\nAnd you know me\nTurn the O2 into the O3 dog\nWithout 40 Oli there\'d be no me\n\'Magine if I never met the broskies\nGod\'s plan God\'s plan\nI can\'t do this on my own ayy no ayy\nSomeone watchin\' this shit close yep close\nI\'ve been me since Scarlett Road ayy road ayy\nMight go down as G.O.D. yeah wait\nI go hard on Southside G ayy wait\nI make sure that north-side eat yuh\nAnd still bad things\nIt\'s a lot of bad things\nThat they wishin\' and wishin\' and wishin\' and wishin\'\nThey wishin\' on me yeah yeah\nBad things\nIt\'s a lot of bad things\nThat they wishin\' and wishin\' and wishin\' and wishin\'\nThey wishin\' on me yeah'
2,"Perfect",Ed Sheeran,2018,b"I found a love for me\nOh darling just dive right in and follow my lead\nWell I found a girl beautiful and sweet\nOh I never knew you were the someone waiting for me\n'Cause we were just kids when we fell in love\nNot knowing what it was\nI will not give you up this time\nBut darling just kiss me slow your heart is all I own\nAnd in your eyes you're holding mine\nBaby I'm dancing in the dark with you between my arms\nBarefoot on the grass listening to our favourite song\nWhen you said you looked a mess I whispered underneath my breath\nBut you heard it darling you look perfect tonight\nWell I found a woman stronger than anyone I know\nShe shares my dreams I hope that someday I'll share her home\nI found a love to carry more than just my secrets\nTo carry love to carry children of our own\nWe are still kids but we're so in love\nFighting against all odds\nI know we'll be alright this time\nDarling just hold my hand\nBe my girl I'll be your man\nI see my future in your eyes\nBaby I'm dancing in the dark with you between my arms\nBarefoot on the grass listening to our favorite song\nWhen I saw you in that dress looking so beautiful\nI don't deserve this darling you look perfect tonight\nBaby I'm dancing in the dark with you between my arms\nBarefoot on the grass listening to our favorite song\nI have faith in what I see\nNow I know I have met an angel in person\nAnd she looks perfect\nI don't deserve this\nYou look perfect tonight"
3,"Meant to Be",Bebe Rexha,2018,b"Baby lay on back and relax\nKick your pretty feet up on my dash\nNo need to go nowhere fast\nLet's enjoy right here where we at\nWho knows where this road is supposed to lead?\nWe got nothing but time\nAs long as you're right here next to me everything's gonna be alright\nIf it's meant to be it'll be it'll be\nBaby just let it be\nIf it's meant to be it'll be it'll be\nBaby just let it be\nSo won't you ride with me ride with me?\nSee where this thing goes\nIf it's meant to be it'll be it'll be\nBaby if it's meant to be\nI don't mean to be so uptight\nBut my heart's been hurt a couple times\nBy a couple guys that didn't treat me right\nI ain't gon' lie ain't gon' lie\n'Cause I'm tired of the fake love\nShow me what you're made of\nBoy make me believe\nWhoa hold up girl don't you know you're beautiful?\nAnd it's easy to see\nIf it's meant to be it'll be it'll be\nBaby just let it be\nIf it's meant to be it'll be it'll be\nBaby just let it be\nSo won't you ride with me ride with me?\nSee where this thing goes\nIf it's meant to be it'll be it'll be\nBaby if it's meant to be\nSo c'mon ride with me ride with me\nSee where this thing goes\nSo c'mon ride with me ride with me\nBaby if it's meant to be\nMaybe we do\nMaybe we don't\nMaybe we will\nMaybe we won't\nBut if it's meant to be it'll be it'll be\nBaby just let it be \nIf it's meant to be it'll be it'll be \nBaby just let it be \nSo won't you ride with me ride with me?\nSee where this thing goes \nIf it's meant to be it'll be it'll be\nBaby if it's meant to be \nIf it's meant to be it'll be it'll be\nBaby if it's meant to be\nIf it's meant to be it'll be it'll be\nBaby if it's meant to be"
4,"Havana",Camila Cabello,2018,b'Hey\nHavana ooh na-na \nHalf of my heart is in Havana ooh na-na \nHe took me back to East Atlanta na-na-na ah\nOh but my heart is in Havana \nThere\'s somethin\' \'bout his manners \nHavana ooh na-na \nHe didn\'t walk up with that "how you doin\'?" \nWhen he came in the room\nHe said there\'s a lot of girls I can do with \nBut I can\'t without you\nI knew him forever in a minute \nThat summer night in June\nAnd papa says he got malo in him \nHe got me feelin\' like...\nOoh ooh-ooh-ooh-ooh-ooh-ooh-ooh \nI knew it when I met him  I loved him when I left him\nGot me feelin\' like ooh ooh-ooh-ooh-ooh-ooh-ooh-ooh\nAnd then I had to tell him I had to go\nOh na-na-na-na-na \nHavana ooh na-na \nHalf of my heart is in Havana ooh na-na \nHe took me back to East Atlanta na-na-na \nOh but my heart is in Havana \nMy heart is in Havana \nHavana ooh na-na\nJeffery just graduated fresh on campus mmm\nFresh out East Atlanta with no manners damn \nBump on her bumper like a traffic jam\nHey I was quick to pay that girl like Uncle Sam \nBack it on me\nShawty cravin\' on me get to eatin\' on me \nShe waited on me \nShawty cakin\' on me got the bacon on me \nThis is history in the makin\' on me \nPoint blank close range that B\nIf it cost a million that\'s me \nI was gettin\' mula baby\nHavana ooh na-na \nHalf of my heart is in Havana ooh na-na \nHe took me back  to East Atlanta na-na-na \nOh but my heart is in Havana \nMy heart is in Havana \nHavana ooh na-na\nOoh na-na oh na-na-na \nTake me back back back like...\nOoh na-na oh na-na-na \nTake me back back back like...\nOoh na-na oh na-na-na \nTake me back back back like...\nOoh na-na oh na-na-na \nTake me back back back\nHey hey...\nOoh ooh-ooh-ooh-ooh-ooh-ooh-ooh \nOoh ooh-ooh-ooh-ooh-ooh-ooh-ooh \nTake me back to my Havana...\nHavana ooh na-na \nHalf of my heart is in Havana ooh na-na \nHe took me back to East Atlanta  na-na-na\nOh but my heart is in Havana\nMy heart is in Havana \nHavana ooh na-na\nUh huh\nOh na-na-na \nOh na-na-na\nOh na-na-na \nOh na-na-na\nHavana ooh na-na'
5,"Rockstar",Post Malone,2018,b'Hahahahaha\nTank God\nAyy ayy\nI\'ve been fuckin\' hoes and poppin\' pillies\nMan I feel just like a rockstar \nAll my brothers got that gas\nAnd they always be smokin\' like a Rasta \nFuckin\' with me call up on a Uzi\nAnd show up man them the shottas \nWhen my homies pull up on your block\nThey make that thing go grrra-ta-ta-ta \nSwitch my whip came back in black\nI\'m startin\' sayin\': "Rest in peace to Bon Scott" \nClose that door we blowin\' smoke\nShe ask me light a fire like I\'m Morrison \nAct a fool on stage\nProlly leave my fuckin\' show in a cop car \nShit was legendary\nThrew a TV out the window of the Montage\nCocaine on the table liquor pourin\' don\'t give a damn\nDude your girlfriend is a groupie she just tryna get in\nSayin\' "I\'m with the band" \nNow she actin\' outta pocket tryna grab up on my pants\nHundred bitches in my trailer say they ain\'t got a man\nAnd they all brought a friend \nI\'ve been fuckin\' hoes and poppin\' pillies\nMan I feel just like a rockstar \nAll my brothers got that gas\nAnd they always be smokin\' like a Rasta \nFuckin\' with me call up on a Uzi\nAnd show up man them the shottas \nWhen my homies pull up on your block\nThey make that thing go grrra-ta-ta-ta \nI\'ve been in the Hills fuckin\' superstars\nFeelin\' like a popstar \nDrankin\' Henny bad bitches jumpin\' in the pool\nAnd they ain\'t got on no bra \nHit her from the back pullin\' on her tracks\nAnd now she screamin\' out "\xc2\xa1No m\xc3\xa1s!" \nThey like "Savage why you got a 12 car garage\nAnd you only got six cars?" \nI ain\'t with the cakin\' how you kiss that? \nYour wifey say I\'m lookin\' like a whole snack \nGreen hundreds in my safe I got old racks \nL.A. bitches always askin\' "Where the coke at?" \nLivin\' like a rockstar smash out on a cop car\nSweeter than a Pop-Tart you know you are not hard\nI done made the hot chart \'member I used to trap hard\nLivin\' like a rockstar I\'m livin\' like a rockstar \nI\'ve been fuckin\' hoes and poppin\' pillies\nMan I feel just like a rockstar \nAll my brothers got that gas\nAnd they always be smokin\' like a Rasta \nFuckin\' with me call up on a Uzi\nAnd show up man them the shottas \nWhen my homies pull up on your block\nThey make that thing go grrra-ta-ta-ta \nStar star rockstar rockstar star\nRockstar\nRockstar feel just like a rock\xe2\x80\x93\nRockstar\nRockstar\nRockstar\nFeel just like a...'
6,"Psycho",Post Malone,2018,b'Damn my AP goin\' psycho lil\' mama bad like Michael\nCan\'t really trust nobody with all this jewelry on you\nMy roof look like a no-show got diamonds by the boatload\nCome with the Tony Romo for clowns and all the bozos\nMy AP goin\' psycho lil\' mama bad like Michael\nCan\'t really trust nobody with all this jewelry on you\nMy roof look like a no-show got diamonds by the boatload\nDon\'t act like you my friend when I\'m rollin\' through my ends though\nYou stuck in the friend zone I tell that four-five the fifth ayy\nHunnid bands inside my shorts DeChino the shit ayy\nTry to stuff it all in but it don\'t even fit ayy\nKnow that I been with the shits ever since a jit ayy\nI made my first million I\'m like "Shit this is it" ayy\n30 for a walkthrough man we had that bitch lit ayy\nHad so many bottles gave ugly girl a sip\nOut the window of the Benzo we get seen in the rent\'\nAnd I\'m like "Whoa man my neck so goddamn cold\xe2\x80\x9d\nDiamonds wet my t-shirt soaked\nI got homies let it go oh\nMy money thick won\'t ever fold\nShe said "Can I have some to hold?"\nAnd I can\'t ever tell you no\nDamn my AP goin\' psycho lil\' mama bad like Michael\nCan\'t really trust nobody with all this jewelry on you\nMy roof look like a no-show got diamonds by the boatload\nCome with the Tony Romo for clowns and all the bozos\nMy AP goin\' psycho lil\' mama bad like Michael\nCan\'t really trust nobody with all this jewelry on you\nMy roof look like a no-show got diamonds by the boatload\nDon\'t act like you my friend when I\'m rollin\' through my ends though\nThe AP goin\' psycho my Rollie goin\' brazy\nI\'m hittin\' lil\' mama she wanna have my babies\nIt\'s fifty on the pinky chain so stanky\nYou should see the whip promise I can take yo\' bitch\nDolla ridin\' in an old school Chevy it\'s a drop top\nBoolin\' with a thot-thot she gon\' give me top-top\nJust one switch I can make the ass drop \nAyy take you to the smoke shop\nWe gon\' get high ayy we gon\' hit Rodeo\nDial up Valentino we gon\' hit Pico\nTake you where I\'m from take you to the slums\nThis ain\'t happen overnight no these diamonds real bright\nSaint Laurent jeans still in my Vans though\nAll VVS\' put you in a necklace\nGirl you look beautiful tonight\nStars on the roof they matching with the jewelry\nDamn my AP goin\' psycho lil\' mama bad like Michael\nCan\'t really trust nobody with all this jewelry on you\nMy roof look like a no-show got diamonds by the boatload\nCome with the Tony Romo for clowns and all the bozos\nMy AP goin\' psycho lil\' mama bad like Michael\nCan\'t really trust nobody with all this jewelry on you\nMy roof look like a no-show got diamonds by the boatload\nDon\'t act like you my friend when I\'m rollin\' through my ends though'
7,"I Like It",Cardi B Bad Bunny,2018,b'Yeah baby I like it like that\nYou gotta believe me when I tell you\nI said I like it like that\nYou gotta believe me when I tell you\nI said I like it like\xe2\x80\x94\nNow I like dollars I like diamonds\nI like stuntin\' I like shinin\' \nI like million dollar deals\nWhere\'s my pen? Bitch I\'m signin\' \nI like those Balenciagas \nThe ones that look like socks\nI like going to the jeweler\nI put rocks all in my watch \nI like texts from my exes when they want a second chance \nI like proving niggas wrong\nI do what they say I can\'t\nThey call me Cardi Bardi banging body\nSpicy mami hot tamale\nHotter than a Somali fur coat Ferrari \nHop out the stu\' jump in the coupe \nBig Dipper on top of the roof\nFlexing on bitches as hard as I can\nEating halal driving the Lam\'\nTold that bitch I\'m sorry though \n\'Bout my coins like Mario \nYeah they call me Cardi B\nI run this shit like cardio\nWoo facts\nDiamond district in the chain chain \nCertified you know I\'m gang gang gang gang \nDrop the top and blow the brains woo \nOh he\'s so handsome what\'s his name? Yeah \nOh I need the dollars cha-ching \nBeat it up like pi\xc3\xb1atas \nTell the driver close the curtains \nBad bitch make you nervous \nCardi B\nChambean chambean pero no jalan \nT\xc3\xba compras to\'a las Jordan bobo a m\xc3\xad me las regalan \nI spend in the club  what you have in the bank \nThis is the new religion bang in Latino gang gang \xc2\xa1yeh!\nTrato de hacer dieta  pero es que en el closet tengo mucha grasa \nYa mud\xc3\xa9 la\' Gucci pa\' dentro de casa yeh \nCabr\xc3\xb3n a ti no te conocen ni en Plaza \nEl Diablo me llama pero Jesucristo me abraza \nGuerrero como Eddie que viva la raza yeh\nMe gustan boricuas me gustan cubanas\nMe gusta el acento de las colombianas \nComo mueve el culo la dominicana \nLo rico que me chingan las venezolanas \nAndamos activos Perico Pin Pin \nBilletes de cien en el malet\xc3\xadn \nQue retumbe el bajo Bobby Valent\xc3\xadn yeh \nAqu\xc3\xad es prohibido amar diles Charyt\xc3\xadn\nQue pa\'l picor les tengo Clarit\xc3\xadn\nYo llego a la disco y se forma el mot\xc3\xadn \nDiamond district in the chain \nBad Bunny baby beb\xc3\xa9 beb\xc3\xa9\nCertified you know I\'m gang gang gang gang \nDrop the top and blow the brains woo \nOh he\'s so handsome what\'s his name? Yeah \nOh I need the dollars cha-ching \nBeat it up like pi\xc3\xb1atas \nTell the driver close the curtains \nBad bitch make you nervous \nComo Celia Cruz tengo el az\xc3\xbacar \nTu jeva me vio y se fue de pecho como Jimmy Snuka \nTe vamos a tumbar la peluca\nY arranca pa\'l carajo cabr\xc3\xb3n que a ti no te vo\'a pasar la hookah \nMis tenis Balenciaga me reciben en la entrada \nPa-Pa-Paparazzi like I\'m Lady Gaga \nY no te me hagas \nQue en cover de Billboard t\xc3\xba has visto mi cara \nNo salgo de tu mente \nDonde quieras que viajes has escuchado "Mi Gente"\nYo no soy hype  soy como el Testarossa \nYo soy el que se la vive y tambi\xc3\xa9n el que la goza \nEs la cosa mami es la cosa \nEl que mira sufre y el que toca goza \nI said I like it like that\nI said I like it like that \nI said I like it like that \nI said I like it like that\nDiamond district in the chain \nCertified you know I\'m gang gang \nDrop the top and blow the brains woo \nOh he\'s so handsome what\'s his name? Yeah '
8,"The Middle",Zedd Maren Morris,2018,b"Take a seat\nRight over there sat on the stairs\nStay or leave\nThe cabinets are bare and I'm unaware\nOf just how we got into this mess got so aggressive\nI know we meant all good intentions\nSo pull me closer\nWhy don't you pull me close?\nWhy don't you come on over?\nI can't just let you go\nOh baby why don't you just meet me in the middle?\nI'm losing my mind just a little\nSo why don't you just meet me in the middle?\nIn the middle\nBaby why don't you just meet me in the middle?\nI'm losing my mind just a little\nSo why don't you just meet me in the middle?\nIn the middle\nOhh take a step\nBack for a minute into the kitchen\nFloors are wet\nAnd taps are still running dishes are broken\nHow did we get into this mess? Got so aggressive\nI know we meant all good intentions\nSo pull me closer\nWhy don't you pull me close?\nWhy don't you come on over?\nI can't just let you go\nOh baby why don't you just meet me in the middle?\nI'm losing my mind just a little\nSo why don't you just meet me in the middle?\nIn the middle\nLooking at you I can't lie\nJust pouring out admission\nRegardless of my objection oh oh\nAnd it's not about my pride\nI need you on my skin\nJust come over pull me in just\nOh baby why don't you just meet me in the middle?\nI'm losing my mind just a little\nSo why don't you just meet me in the middle?\nIn the middle no no\nBaby why don't you just meet me in the middle?\nOh yeah I'm losing my mind just a little\nSo why don't you just meet me in the middle?\nOh in the middle\nBaby-y-y why don't you just meet me in the middle baby?\nI'm losing my mind just a little\nSo why don't you just meet me in the middle middle?\nIn the middle middle"
9,"In My Feelings",Drake,2018,b"Trap TrapMoneyBenny\nThis shit got me in my feelings\nGotta be real with it yuh\nKiki do you love me? Are you riding?\nSay you'll never ever leave from beside me\n'Cause I want ya and I need ya\nAnd I'm down for you always\nKB do you love me? Are you riding?\nSay you'll never ever leave from beside me\n'Cause I want ya and I need ya\nAnd I'm down for you always\nLook the new me is really still the real me\nI swear you gotta feel me before they try and kill me\nThey gotta make some choices they runnin' out of options\n'Cause I've been goin' off and they don't know when it's stoppin'\nAnd when you get to toppin' I see that you've been learnin'\nAnd when I take you shoppin' you spend it like you earned it\nAnd when you popped off on your ex he deserved it\nI thought you were the one from the jump that confirmed it\nTrapMoneyBenny\nI buy you Champagne but you love some Henny\nFrom the block like you Jenny\nI know you special girl 'cause I know too many\n'Resha do you love me? Are you riding?\nSay you'll never ever leave from beside me\n'Cause I want ya and I need ya\nAnd I'm down for you always\nJ.T. do you love me? Are you riding?\nSay you'll never ever leave from beside me\n'Cause I want ya and I need ya\nAnd I'm down for you always\nTwo bad bitches and we kissin' in the Wraith\nKissin'-kissin' in the Wraith kiss-kissin' in the Wraith\nI need that black card and the code to the safe\nCode to the safe code-code to the safe-safe\nI show him how that neck work\nFuck that Netflix and chill\xe2\x80\x94what's your net-net-net worth?\n'Cause I want ya and I need ya\nAnd I'm down for you always\nYeah yeah yeah yeah he bad\nAnd I'm down for you always\nYeah yeah yeah guess who's back\nAnd I'm down for you always\nD-down for you al\xe2\x80\x93\nBlack biggy biggy black biggy black blake\nD-d-down for you always\nI got a new boy and that nigga trade!\nKiki do you love me? Are you riding?\nSay you'll never ever leave from beside me\n'Cause I want you and I need you\nAnd I'm down for you always\nKB do you love me? Are you riding?\nSay you'll never ever leave from beside me\n'Cause I want ya and I\xe2\x80\x93\nSkate and Smoke and Rap\nNow let me see you\nBring that ass bring that ass bring that ass back!\nB-bring that ass bring that ass bring that ass back!\nShawty say the nigga that she with can't hit\nBut shawty I'ma hit it hit it like I can't miss\nNow let me see you\nClap that ass you're the only one I love\nClap that ass clap-clap that ass!\nBring that ass back!\nClap-clap-clap that ass you're the only one I love\nLet's go let's go let's go!\nBring that ass back!\nTrap TrapMoneyBenny\nThis shit got me in my feelings\nGotta be real with it yup\nBlaqNmilD you a genius you diggin' me?\nI don't even care I need a photo with Drake\nBecause my Instagram is weak as fuck\nI'm just being real my shit look\xe2\x80\x93"
10,"Girls Like You",Maroon 5,2018,b"Spent 24 hours I need more hours with you\nYou spent the weekend getting even ooh\nWe spent the late nights making things right between us\nBut now it's all good babe\nRoll that Backwood babe\nAnd play me close\n'Cause girls like you run 'round with guys like me\n'Til sundown when I come through\nI need a girl like you yeah yeah\nGirls like you love fun and yeah me too\nWhat I want when I come through\nI need a girl like you yeah yeah\nYeah yeah yeah yeah yeah yeah\nI need a girl like you yeah yeah\nYeah yeah yeah yeah yeah yeah\nI need a girl like you\nI spent last night on the last flight to you\nTook a whole day up tryna get way up ooh\nWe spent the daylight tryna make things right between us\nBut now it's all good babe\nRoll that Backwood babe\nAnd play me close\n'Cause girls like you run 'round with guys like me\n'Til sundown when I come through\nI need a girl like you yeah yeah\nGirls like you love fun and yeah me too\nWhat I want when I come through\nI need a girl like you yeah yeah\nYeah yeah yeah yeah yeah yeah\nI need a girl like you yeah yeah\nYeah yeah yeah yeah yeah yeah\nI need a girl like you yeah yeah\nI need a girl like you yeah yeah\nI need a girl like you\nMaybe it's 6:45\nMaybe I'm barely alive\nMaybe you've taken my shit for the last time \nMaybe I know that I'm drunk\nMaybe I know you're the one\nMaybe you're thinking it's better if you drive\nOh 'cause girls like you run 'round with guys like me\n'Til sundown when I come through\nI need a girl like you yeah\n'Cause girls like you run 'round with guys like me\n'Til sundown when I come through\nI need a girl like you yeah yeah\nGirls like you love fun and yeah me too\nWhat I want when I come through\nI need a girl like you yeah yeah\nYeah yeah yeah yeah yeah yeah\nI need a girl like you yeah yeah\nYeah yeah yeah yeah yeah yeah\nI need a girl like you"
