Rank,Song,Artist,Year,Lyrics
27,How to Save a Life,The Fray,2006,b' Step one you say we need to talk He walks you say sit down it s just a talk He smiles politely back at you You stare politely right on through Some sort of window to your right As he goes left and you stay right Between the lines of fear and blame You begin to wonder why you came Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life Let him know that you know best Cause after all you do know best Try to slip past his defense Without granting innocence Lay down a list of what is wrong The things you ve told him all along And pray to God He hears you And pray to God He hears you and Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life As he begins to raise his voice You lower yours and grant him one last choice Drive until you lose the road Or break with the ones you ve followed He will do one of two things He will admit to everything Or he ll say he s just not the same And you ll begin to wonder why you came Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life How to save a life How to save a life Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life Where did I go wrong I lost a friend Somewhere along in the bitterness And I would have stayed up with you all night Had I known how to save a life How to save a life How to save a life'
28,Unfaithful,Rihanna,2006,b' Story of my life Searching for the right but it keeps avoiding me Sorrow in my soul cause it seems that wrong Really loves my company He s more than a man and this is more than love The reason that the sky is blue The clouds are rolling in because I m gone again And to him I just can t be true And I know that he knows I m unfaithful And it kills him inside To know that I am happy with some other guy I can see him dying I don t wanna do this anymore I don t wanna be the reason why Every time I walk out the door I see him die a little more inside I don t wanna hurt him anymore I don t wanna take away his life I don t wanna be a murderer I feel it in the air as I m doin my hair Preparing for another date A kiss upon my cheek As he reluctantly asks if I m gonna be out late I say I won t be long just hanging with the girls A lie I didn t have to tell Because we both know where I m about to go And we know it very well Cause I know that he knows I m unfaithful And it kills him inside To know that I am happy with some other guy I can see him dying I don t wanna do this anymore I don t wanna be the reason why Every time I walk out the door I see him die a little more inside I don t wanna hurt him anymore I don t wanna take away his life I don t wanna be a murderer Our love his trust I might as well take a gun and put it to his head Get it over with I don t wanna do this anymore woah Anymore I don t wanna do this anymore I don t wanna be the reason why And every time I walk out the door I see him die a little more inside And I don t wanna hurt him anymore I don t wanna take away his life I don t wanna be a murderer A murderer no no no Yeah'
29,Chasing Cars,Snow Patrol,2006,b' We ll do it all Everything On our own We don t need Anything Or anyone If I lay here If I just lay here Would you lie with me And just forget the world I don t quite know How to say How I feel Those three words Are said too much They re not enough If I lay here If I just lay here Would you lie with me And just forget the world Forget what we re told Before we get too old Show me a garden That s bursting into life Let s waste time Chasing cars Around our heads I need your grace To remind me To find my own If I lay here If I just lay here Would you lie with me And just forget the world Forget what we re told Before we get too old Show me a garden That s bursting into life All that I am All that I ever was Is here in your perfect eyes They re all I can see I don t know where Confused about how as well Just know that these things Will never change for us at all If I lay here If I just lay here Would you lie with me And just forget the world '
30,Lips of an Angel,Hinder,2006,b' Honey why you callin me so late It s kinda hard to talk right now Honey why you cryin is every thing okay I gotta whisper cause I can t be too loud Well my girl s in The next room Sometimes I wish she was you I guess we never really moved on It s really good to hear your voice Sayin my name it sounds so sweet Comin from the lips of an angel Hearin those words it makes me weak And I never wanna say goodbye But girl you make it hard to be faithful With the lips of an angel It s funny that you re callin me tonight And yes I ve dreamt of you too Does he know you re talkin to me Will it start a fight No I don t think she has a clue Well my girl s in The next room Sometimes I wish she was you I guess we never really moved on It s really good to hear your voice Sayin my name it sounds so sweet Comin from the lips of an angel Hearin those words it makes me weak And I never wanna say goodbye But girl you make it hard to be faithful With the lips of an angel Well my girl s in The next room Sometimes I wish she was you I guess we never really moved on It s really good to hear your voice Sayin my name it sounds so sweet Comin from the lips of an angel Hearin those words it makes me weak And I never wanna say goodbye But girl you make it hard to be faithful With the lips of an angel But girl you make it hard to be faithful With the lips of an angel Honey why you callin me so late '
31,Everytime We Touch,Cascada,2006,b' I still hear your voice when you sleep next to me I still feel your touch in my dream Forgive me my weakness but I don t know why Without you it s hard to survive Cause everytime we touch I get this feeling And everytime we kiss I swear I could fly Can t you feel my heart beat fast I want this to last Need you by my side Cause everytime we touch I feel the static And everytime we kiss I reach for the sky Can t you hear my heart beat so I can t let you go Want you in my life Your arms are my castle your heart is my sky They wipe away tears that I cry The good and the bad times we ve been through them all You make me rise when I fall Cause everytime we touch I get this feeling And everytime we kiss I swear I could fly Can t you feel my heart beat fast I want this to last Need you by my side Cause everytime we touch I feel the static And everytime we kiss I reach for the sky Can t you hear my heart beat so I can t let you go Want you in my life Cause everytime we touch I get this feeling And everytime we kiss I swear I could fly Can t you feel my heart beat fast I want this to last Need you by my side'
32,Ain't No Other Man,Christina Aguilera,2006,b' Heeeeey Yeah I could feel it from the start Couldn t stand to be apart Somethin bout you caught my eye Somethin moved me deep inside I don t know what you did boy but you had it And I ve been hooked ever since Told my mother my brother my sister and my friends Told the others my lovers both past and present tense That every time I see you everything starts making sense Ain t no other man can stand up next to you Ain t no other man on the planet does what you do You re the kind of guy a girl finds in a blue moon You got soul you got class you got style you re badass Ain t no other man it s true Ain t no other man but you Never thought I d be alright Till you came and changed my life What was cloudy now is clear You re the light that I need here You got what I want boy and I want it So keep on giving it up So tell your mother your brother your sister and your friends Tell the others your lovers better not be present tense Cause I want everyone to know that you are mine And no one else s woah oh Ain t no other man can stand up next to you Ain t no other man on the planet does what you do You re the kind of guy a girl finds in a blue moon You got soul you got class You got style you re badass Ain t no other man it s true Ain t no other man but you Break it down now Ain t no other ain t ain t no other Ain t no other ain t ain t no other lover Ain t no other I I I need no other Ain t no other man but you You are there when I m a mess You talked me down from every ledge Give me strength boy you re the best You re the only one who s ever passed every test Ain t no other man can stand up next to you Ain t no other man on the planet does what you do You re the kind of guy a girl finds in a blue moon You got soul you got class You got style you re badass Ain t no other man it s true Ain t no other man but you And now I m telling you so ain t no other man but you Ain t no other man can stand up next to you Ain t no other man on the planet does what you do You re the kind of guy a girl finds in a blue moon You got soul you got class You got style you re badass Ain t no other man it s true Ain t no other man but you'
33,Dance Dance,Fall Out Boy,2006,b' She says she s no good with words but I m worse Barely stuttered out A joke of a romantic stuck to my tongue Weighed down with words too overdramatic Tonight it s it can t get much worse Vs no one should ever feel like I m two quarters and a heart down And I don t want to forget how your voice sounds These words are all I have so I write them So you need them just to get by emal si namhorT eoJ Dance dance We re falling apart to half time Dance dance And these are the lives you love to lead Dance this is the way they d love If they knew how misery loved me You always fold just before you re found out Drink up it s last call last resort But only the first mistake and I I m two quarters and a heart down And I don t want to forget how your voice sounds These words are all I have so I write them So you need them just to get by Why don t you show me the little bit of spine You ve been saving for his mattress love Dance dance We re falling apart to half time Dance dance And these are the lives you love to lead Dance this is the way they d love If they knew how misery loved me Why don t you show me the little bit of spine You ve been saving for his mattress I only want sympathy in the form of you crawling into bed with me Dance dance We re falling apart to half time Dance dance And these are the lives you love to lead Dance this is the way they d love Dance this is the way they d love Dance this is the way they d love If they knew how misery loved me Dance dance Dance dance Dance dance Dance dance'
34,Gold Digger,Kanye West,2006,b' She take my money when I m in need Yeah she s a triflin friend indeed Oh she s a gold digger Way over town that digs on me Now I ain t sayin she a gold digger But she ain t messin with no broke niggas Now I ain t sayin she a gold digger But she ain t messin with no broke niggas Get down girl go head get down Get down girl go head get down Get down girl go head get down Get down girl go head Cutie the bomb met her at a beauty salon With a baby Louis Vuitton under her underarm She said I can tell you rock I can tell by your charm Far as girls you got a flock I can tell by your charm and your arm But I m lookin for the one have you seen her My psychic told me she ll have a ass like Serena Trina Jennifer Lopez four kids And I gotta take all they bad asses to ShowBiz Okay get your kids but then they got their friends I pulled up in the Benz they all got up in We all went to din and then I had to pay If you fuckin with this girl then you better be paid You know why It take too much to touch her From what I heard she got a baby by Busta My best friend said she used to fuck with Usher I don t care what none of y all say I still love her Now I ain t sayin she a gold digger But she ain t messin with no broke niggas Now I ain t sayin she a gold digger But she ain t messin with no broke niggas Get down girl go head get down Get down girl go head get down Get down girl go head get down Get down girl go head Eighteen years eighteen years She got one of your kids got you for eighteen years I know somebody payin child support for one of his kids His baby mama car and crib is bigger than his You will see him on TV any given Sunday Win the Super Bowl and drive off in a Hyundai She was supposed to buy your shorty Tyco with your money She went to the doctor got lipo with your money She walkin around lookin like Michael with your money Shoulda got that insured Geico for your money If you ain t no punk Holla We want prenup We want prenup It s somethin that you need to have Cause when she leave yo ass she gon leave with half Eighteen years eighteen years And on the 18th birthday he found out it wasn t his Now I ain t sayin she a gold digger But she ain t messin with no broke niggas Now I ain t sayin she a gold digger But she ain t messin with no broke niggas Get down girl go head get down Get down girl go head get down Get down girl go head get down Get down girl go head Now I ain t sayin you a gold digger you got needs You don t want a dude to smoke but he can t buy weed You go out to eat he can t pay y all can t leave There s dishes in the back he gotta roll up his sleeves But while y all washin watch him He gon make it to a Benz out of that Datsun He got that ambition baby look at his eyes This week he moppin floors next week it s the fries So stick by his side I know there s dudes ballin and yeah that s nice And they gonna keep callin and tryin but you stay right girl And when you get on he ll leave yo ass for a white girl Get down girl go head get down Get down girl go head get down Get down girl go head get down Get down girl go head Let me hear that back'
35,Money Maker,Ludacris,2006,b' Shake your money maker Like somebody s bout to pay ya I see you on my radar Don t you act like you re afraid of shit You know I got it If you wanna come get it Stand next to this money Like ey ey ey Shake your money maker Like somebody s bout to pay ya Don t worry about them haters Keep your nose up in the air You know I got it If you wanna come get it Stand next to this money Like ey ey ey Shake shake shake your money maker Like you were shaking it for some paper It took your momma 9 months to make ya Might as well shake what your momma gave ya You you lookin good in them jeans I bet you d look even better with me in between I keep my mind on my money money on my mind But you s a hell of a distraction when you shake your behind I got J O up on my right side pourin some cups My whole hood is to my left and they ain t givin a fuck So feel free to get loose and get carried away So by tomorrow you forgot what you were saying today But don t forget about this feeling that I am making you get And all the calories you burn from me making you sweat The mile high points you earn when we taking my jet and How everywhere you turn I ll be making you wet cause you can Shake your money maker Like somebody s bout to pay ya I see you on my radar Don t you act like you re afraid of shit You know I got it If you wanna come get it Stand next to this money Like ey ey ey Shake your money maker Like somebody s bout to pay ya Don t worry about them haters Keep your nose up in the air You know I got it If you wanna come get it Stand next to this money Like ey ey ey Switch switch switch it from right to left And switch it till you running right out of breath And take a break until you ready again And you can invite over as many friends as You want to but I really want you Just be thankful that Pharrell gave you something to bump to hey Luda I m at the top of my game You want my hands from your bottom to the top of your frame And I just wanna take a little ride on your curves And get erotic giving your body just what it deserves and Let me give you some swimming lessons on the penis Backstroke breaststroke stroke of a genius Yepp call me the renaissance man get up and I stay harder then a cinderblock man Hey I m just a bedroom gangster And I ve been meaning to tell that I really must thank ya when you Shake your money maker Like somebody s bout to pay ya I see you on my radar Don t you act like you re afraid of shit You know I got it If you wanna come get it Stand next to this money Like ey ey ey Shake your money maker Like somebody s bout to pay ya Don t worry about them haters Keep your nose up in the air You know I got it If you wanna come get it Stand next to this money Like ey ey ey Rock rock rock it an make it work girl Please don t stop it until it hurts girl You you been looking a little tipsy So if you could just shake it a little this way See I m a member of the BBC The original breadwinner of DTP You the center of attention that is distracting the squad Cause everybody in the campus like OH MY GOD she can Shake your money maker Like somebody s bout to pay ya I see you on my radar Don t you act like you re afraid of shit You know I got it If you wanna come get it Stand next to this money Like ey ey ey Shake your money maker Like somebody s bout to pay ya Don t worry about them haters Keep your nose up in the air You know I got it If you wanna come get it Stand next to this money Like ey ey ey'
36,Ms. New Booty,Bubba Sparxxx,2006,b' Collipark Bubba Sparxxx Booty booty booty booty rockin everywhere Booty booty booty booty rockin everywhere Booty booty booty booty rockin everywhere Rockin everywhere rockin everywhere I found you Ms New Booty Get it together then bring it back to me Hit the player s club for bout a month or two Put a tan on it then see what it do I found you Ms New Booty Get it together then bring it back to me Hit the player s club for bout a month or two Put a tan on it then see what it do Get it ripe get it right hit it tight Get it ripe get it right hit it tight Get it ripe get it right hit it tight Get it ripe get it right hit it tight Girl I don t need you but you need me Take it off let it flop shake it freely And I don t tell stories I let em tell they self And you ain t gotta sell sex girl it sell itself Like nuttin else yeah I m a country boy But that big city bottom fill me up with joy Ain t life grand live it up Betty Here go the whisper song baby this is us ready Put it on me enthusiastically Whatever it is that you do you do it admirably And I ain t choose it that thang chose me It s Bubba K and Ying Yang all the way in this thang go Booty booty booty booty rockin everywhere Booty booty booty booty rockin everywhere Booty booty booty booty rockin everywhere Rockin everywhere rockin everywhere I found you Ms New Booty Get it together then bring it back to me Hit the player s club for bout a month or two Put a tan on it then see what it do I found you Ms New Booty Get it together then bring it back to me Hit the player s club for bout a month or two Put a tan on it then see what it do Get it ripe get it right hit it tight Get it ripe get it right hit it tight Get it ripe get it right hit it tight Get it ripe get it right hit it tight Quarter to twelve and we just came in Bubba gon make it spark with the Ying Yang Twins Sippin on Patron blub blub blub Shorty in a thong whoa whoa whoa Ass get to jiggling motherfuckin wiggling Keep that thang shakin like she frostbit shivering Ass be delivering all type of flashes Cashes got these ho s shaking like molasses Sssh let me whisper in your ear Get yourself together go and buy some new gear Do something with your hair then hit the club Shakin ass at the fellas goin show some love But that wasn t in just a minute ago I guarantee you will make all the dough So go and do your thang baby work what you got And get what you want make that money don t let it make you Booty booty booty booty rockin everywhere Booty booty booty booty rockin everywhere Booty booty booty booty rockin everywhere Rockin everywhere rockin everywhere I found you Ms New Booty Get it together then bring it back to me Hit the player s club for bout a month or two Put a tan on it then see what it do I found you Ms New Booty Get it together then bring it back to me Hit the player s club for bout a month or two Put a tan on it then see what it do Get it ripe get it right hit it tight Get it ripe get it right hit it tight Get it ripe get it right hit it tight Get it ripe get it right hit it tight Hi there how are things I once was a breast man now it seems That ever since I had the pleasure of gettin you together Your chest is just whatever I found the buried treasure Yes ma am here s the plan Meet me over yonder okay don t play I ll bring the whoop whoop you bring your cook book And I m a fix that stuff up everything is just good Booty booty booty booty rockin everywhere Booty booty booty booty rockin everywhere Booty booty booty booty rockin everywhere Rockin everywhere rockin everywhere I found you Ms New Booty Get it together then bring it back to me Hit the player s club for bout a month or two Put a tan on it then see what it do I found you Ms New Booty Get it together then bring it back to me Hit the player s club for bout a month or two Put a tan on it then see what it do Get it ripe get it right hit it tight Get it ripe get it right hit it tight Get it ripe get it right hit it tight Get it ripe get it right hit it tight'
37,(When You Gonna) Give It Up to Me,Sean Paul,2006,b' Get out my head and into the bed girl Cau ya dun know plottin out the fantasy Hey baby girl and it s you a the key yo mi go so then From ya look inna mi eye gal me see seh you want me When you gonna give it up to me Because ya body enticing you re making me want it When ya gonna give it up to me Well if a no today girl then it must be tomorrow When you fulfill my fantasy Because ya know I give ya loving straight like a arrow When ya gonna give it up to me So back it up deh so pack it up yeah Cause I wanna be the man that s really gonna have it up and mack it up and rock it up yeah So what is up yeah You know you got the sinting inna me pants a develop and a swell up and Double up yeah so gimme the work yeah cause if you no gimme the work the blue balls a erupt yeah So rev it up deh gal gwaan try you luck deh cause when you stir it up you know me haffi measure up yeah From ya look inna mi eye gal me see seh you want me When you gonna give it up to me Because ya body enticing you re making me want it When ya gonna give it up to me Well if a no today girl then it must be tomorrow When you fulfill my fantasy Because ya know I give ya loving straight like a arrow When ya gonna give it up to me Hey pretty girl seh mi love fi see you walk Yuh no habla ingles but just listen me when me a talk This ya one yeah from me heart woman you got me caught You ever inna me thoughts and no left me inna the dark inna the First place gal that s where you belong So just let me flip the switch woman I can turn it on and Gimme the passion from dusk till dawn Tell me if you want it fi gwaan my girl As a woman on my own I got it goin on And I m liking what I m seeing I don t wanna be alone Cause you got me in a daze your illusion make me sway We go back and forth and round and round and nothing turn away Baby boy could it be wonderful like this To say it s only bout in the way you twist Cause you got me in a daze your illusion make me sway I m caught in you now I m tempted to stay oh no From ya look inna mi eye gal me see seh you want me When you gonna give it up to me Because ya body enticing you re making me want it When ya gonna give it up to me Well if a no today girl then it must be tomorrow When you fulfill my fantasy Because ya know I give ya loving straight like a arrow When ya gonna give it up to me Boom boom boom boom boom boom boom boom Boom boom boom boom ba ba boom boom boom boom So why can t you see we ought to be together girl don t front on me I just wanna be near so don t have no fear and lemme see you Bring your body right over here Because you should share it girl I ll care it And I m gonna give you love so clear It gonna make you shine and once you are mine We be rockin it until the end of time From ya look inna mi eye gal I see seh ya want me When you gonna give it up to me Because ya body enticin ya makin mi horny When ya gonna give it up to me Well if a no today girl then a must be tomorrow When you fulfill my fantasy Because ya know I give ya lovin straight like an arrow When ya gonna give it up to me From ya look inna mi eye gal I see seh ya want me When you gonna give it up to me Because ya body enticin ya makin mi horny When ya gonna give it up to me Well if a no today girl then a must be tomorrow When you fulfill my fantasy Because ya know I give ya lovin straight like an arrow When ya gonna give it up to me Oh ah oh Oh ah oh Oh ah oh oooh oh ah oh Oooh oooh oooh Oh ah oh Oooh oh ah oh '
38,Photograph,Nickelback,2006,b' Look at this photograph Every time I do it makes me laugh How did our eyes get so red And what the hell is on Joey s head And this is where I grew up I think the present owner fixed it up I never knew we ever went without The second floor is hard for sneaking out And this is where I went to school Most of the time had better things to do Criminal record says I broke in twice I must ve done it half a dozen times I wonder if it s too late Should I go back and try to graduate Life s better now than it was back then If I was them I wouldn t let me in Oh oh oh Oh God I I Every memory of looking out the back door I had the photo album spread out on my bedroom floor It s hard to say it time to say it Goodbye goodbye Every memory of walking out the front door I found the photo of the friend that I was looking for It s hard to say it time to say it Goodbye goodbye Remember the old arcade Blew every dollar that we ever made The cops hated us hangin out They say somebody went and burned it down We used to listen to the radio And sing along with every song we know We said someday we d find out how it feels To sing to more than just the steering wheel Kim s the first girl I kissed I was so nervous that I nearly missed She s had a couple of kids since then I haven t seen her since God knows when Oh oh oh Oh God I I Every memory of looking out the back door I had the photo album spread out on my bedroom floor It s hard to say it time to say it Goodbye goodbye Every memory of walking out the front door I found the photo of the friend that I was looking for It s hard to say it time to say it Goodbye goodbye I miss that town I miss their faces You can t erase You can t replace it I miss it now I can t believe it So hard to stay Too hard to leave it If I could I d relive those days I know the one thing that would never change Every memory of looking out the back door I had the photo album spread out on my bedroom floor It s hard to say it time to say it Goodbye goodbye Every memory of walking out the front door I found the photo of the friend that I was looking for It s hard to say it time to say it Goodbye goodbye Look at this photograph Every time I do it makes me laugh Every time I do it makes me'
39,Because of You,Kelly Clarkson,2006,b' I will not make the same mistakes that you did I will not let myself cause my heart so much misery I will not break the way you did you fell so hard I ve learned the hard way to never let it get that far Because of you I never stray too far from the sidewalk Because of you I learned to play on the safe side so I don t get hurt Because of you I find it hard to trust not only me but everyone around me Because of you I am afraid I lose my way And it s not too long before you point it out I cannot cry Because I know that s weakness in your eyes I m forced to fake a smile a laugh every day of my life My heart can t possibly break When it wasn t even whole to start with Because of you I never stray too far from the sidewalk Because of you I learned to play on the safe side so I don t get hurt Because of you I find it hard to trust Not only me but everyone around me Because of you I am afraid I watched you die I heard you cry every night in your sleep I was so young you should have known better than to lean on me You never thought of anyone else you just saw your pain And now I cry in the middle of the night For the same damn thing Because of you I never stray too far from the sidewalk Because of you I learned to play on the safe side so I don t get hurt Because of you I try my hardest just to forget everything Because of you I don t know how to let anyone else in Because of you I m ashamed of my life because it s empty Because of you I am afraid Because of you Because of you'
40,Stickwitu,Pussycat Dolls,2006,b' Mmm Come on I don t wanna go another day So I m telling you exactly what is on my mind Seems like everybody s breaking up Throwing their love away But I know I got a good thing right here That s why I say Nobody gonna love me better I ma stick with you forever Nobody gonna take me higher I ma stick with you You know how to appreciate me I ma stick with you my baby Nobody ever made me feel this way I ma stick with you I don t wanna go another day So I m telling you exactly what is on my mind See the way we ride in our private lives Ain t nobody getting in between I want you to know that you re the only one for me And I say Nobody gonna love me better I ma stick with you forever Nobody gonna take me higher I ma stick with you You know how to appreciate me I ma stick with you my baby Nobody ever made me feel this way I ma stick with you And now Ain t nothing else I could need And now I m singing cause you re so so into me I got you We ll be making love endlessly I m with you Baby you re with me So don t you worry about People hanging around They ain t bringing us down I know you and you know me And that s all that counts So don t you worry about People hanging around They ain t bringing us down I know you and you know me And that s that s why I say hey Nobody gonna love me better I ma stick with you forever Nobody gonna take me higher I ma stick with you You know how to appreciate me I ma stick with you my baby Nobody ever made me feel this way I ma stick with you Nobody gonna love me better I ma stick with you forever Nobody gonna take me higher I ma stick with you You know how to appreciate me I ma stick with you my baby Nobody ever made me feel this way I ma stick with you'
41,I'm 'n Luv (wit a Stripper),T-Pain,2006,b' Goddamn little mama You know you thick as hell know what I m sayin Matter fact after the club you know what I m talkin bout Me and my niggas gon be together you know what I m sayin I ain t worryin bout them really though I m just lookin at you oh shit you know You got them big ass hips god damn Got the body of a goddess Got eyes butter pecan brown I see you girl She comin down from the ceiling Yeah she know what she doin She doin that right thang I need to get her over to my crib and do that night thang Cause I m in love with a stripper She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper Mike Jones She s every man s dream she s God s gift to Earth Women they love em too that s what you call a woman s worth See I love all the strippers because they show me love They know I never pay it s free whenever I hit the club But I can t even lie the girls are here so fly She slidin up and down that pole got me mesmerized Mike Jones don t ever trick but goddamn she thick I can t lie I must admit She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper Out of all the girls she be the hottest Likin the way she break it down I see you girl And she lookin at me Yeah she got my attention Did I forget to mention I need to get her over to my crib and do that night thang Cause I m in love with a stripper She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper She can pop it she can lock it Teddy Pend Her Ass Down Is bout to see this sexy girl She don t know what she is doin Yeah she turnin tricks on me She don t even know me I d have got her over to my crib to do that night thing Cause I m in love with a stripper She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper She poppin she rollin she rollin She climbin that pole and I m in love with a stripper She trippin she playin she playin I m not goin nowhere girl I m stayin I m in love with a stripper'
42,My Humps,The Black Eyed Peas,2006,b' What you gon do with all that junk All that junk inside your trunk I ma get get get get you drunk Get you love drunk off my hump My hump my hump My hump my hump my hump My hump my hump my hump My lovely little lumps check it out I drive these brothers crazy I do it on the daily They treat me really nicely They buy me all these iceys Dolce Gabbana Fendi and then Donna Karan they be sharing All their money got me wearin Fly gear but I ain t asking They say they love my ass in Seven Jeans True Religion I say no but they keep giving So I keep on taking And no I ain t taken We can keep on dating I keep on demonstrating My love My love my love my love You love my lady lumps My hump my hump my hump My humps they got you She s got me spending Oh spending all your money on me And spending time on me She s got me spending Oh spending all your money on me On on me on me What you gon do with all that junk All that junk inside your trunk I ma get get get get you drunk Get you love drunk of my hump What you gonna do with all that ass All that ass inside em jeans I ma make make make make you scream Make you scream make you scream Cause of my hump My hump my hump my hump My hump my hump my hump My lovely lady lumps check it out I met a girl down at the disco She said Hey hey hey yeah let s go I could be your baby you can be my honey Let s spend time not money And mix your milk with my Coco Puffs Milky milky coco Mix your milk with my Coco Puffs Milky milky right They say I m really sexy The boys they want to sex me They always standing next to me Always dancing next to me Tryna feel my hump hump Looking at my lump lump You can look but you can t touch it If you touch it I ma Start some drama You don t want no drama No no drama No no no no drama So don t pull on my hand boy You ain t my man boy I m just tryna dance boy And move my hump my hump My hump my hump my hump My hump my hump my hump My hump my hump my hump My lovely lady lumps My lovely lady lumps My lovely lady lumps In the back and in the front My loving got you She s got me spending Oh spending all your money on me And spending time on me She s got me spending Oh spending all your money on me On on me on me What you gon do with all that junk All that junk inside your trunk I ma get get get get you drunk Get you love drunk of my hump What you gon do with all that ass All that ass inside em jeans I ma make make make make you scream Make you scream make you scream What you gon do wit all that junk All that junk inside that trunk I ma get get get get you drunk Get you love drunk off this hump What you gon do wit all that breast All that breast inside that shirt I ma make make make make you work Make you work work make you work She s got me spending Oh spending all your money on me And spending time on me She s got me spending Oh spending all your money on me On on me on me So real so real so real so real So real so real so real so real So real so real so real so real So real so real so real so real So real '
43,Where'd You Go,Fort Minor,2006,b' Where d you go I miss you so Seems like it s been forever that you ve been gone She said Some days I feel like shit Some days I wanna quit and just be normal for a bit I don t understand why you have to always be gone I get along but the trips always feel so long And I find myself trying to stay by the phone Cause your voice always helps me not to feel so alone But I feel like an idiot working my day around the call But when I pick up I don t have much to say So I want you to know it s a little fucked up That I m stuck here waiting at times debating Telling you that I ve had it with you and your career Me and the rest of the family here singing where d you go Where d you go I miss you so Seems like it s been forever that you ve been gone Where d you go I miss you so Seems like it s been forever that you ve been gone Please come back home Come back home you know the place where you used to live Used to barbeque up burgers and ribs Used to have a little party every Halloween With candy by the pile but now You only stop by every once in a while Shit I find myself just filling my time With anything to keep the thought of you from my mind I m doing fine and I m I planning to keep it that way You can call me if you find you have something to say And I ll tell you I want you to know it s a little fucked up That I m stuck here waiting at times debating Telling you that I ve had it with you and your career Me and the rest of the family here singing where d you go Where d you go I miss you so Seems like it s been forever that you ve been gone Where d you go I miss you so Seems like it s been forever that you ve been gone Please come back home I want you to know it s a little fucked up That I m stuck here waiting no longer debating Tired of sitting and hating and making these excuses For why you re not around and feeling so useless It seems one thing has been true all along You don t really know what you got til it s gone I guess I ve had it with you and your career When you come back I won t be here and you can sing it Where d you go I miss you so Seems like it s been forever that you ve been gone Where d you go I miss you so Seems like it s been forever that you ve been gone Please come back home When you made me that initial batch of songs I was like that s the shit right there Alright '
44,Yo (Excuse Me Miss),Chris Brown,2006,b' Woah woah Doo doo doo doo doo Yeah uh huh yeah Yo tell me fellas have you seen her It was about five minutes ago When I seen the hottest chick that a youngin never seen before I say Yo tell the girls I wanna meet her On second thought that ain t the way to go I gotta give her game proper Spit it so she ll get it there she is I gotta stop her Oh should I talk about her smile Or what about her style I m out of time she s out the door I gotta go for mine I think I ll say Yo I don t know your name but excuse me miss I saw you from across the room And I got to admit that you got my attention You re making me wanna say yo I know you re tryna leave but excuse me miss I saved the last dance for you I would love to keep you here with me oh baby Now shawty grab hold of my hand And let s pretend the floor is ours You say you don t really dance Don t worry bout it we just one two step one two step Now if the music is moving too fast Grab my hand a little tighter Don t be afraid to move a little closer Girl there s something about you that makes me wanna say Yo I don t know your name but excuse me miss I saw you from across the room And I got to admit that you got my attention You re making me wanna say yo I know you re tryna leave but excuse me miss I saved the last dance for you I would love to keep you here with me oh baby I think I ll say yo I don t know your name but excuse me miss I saw you from across the room And I got to admit that you got my attention You re making me wanna say yo I know you re tryna leave but excuse me miss I saved the last dance for you I would love to keep you here with me oh baby I wanna be where you are Ain t nothing wrong with dancing Baby it s so romantic Baby I can be in your heart So many things I wanna tell you I think that I should start by saying Yo woah I don t know your name but excuse me miss I saw you from across the room I gotta give her game proper Spit it so she ll get it there she is I gotta stop her I know you re tryna leave but excuse me miss I saved the last dance for you I would love to keep you here with me oh baby Now everybody just clap your hands like this Just clap your hands like this And if your shorty s in the house tonight Just grab her by the hand homie make her understand Y all was made to dance like this Y all was made to bounce like this Just let her know she was made for you and You want to do everything she want to man Ha woo '
