Rank,Song,Artist,Year,Main Emotion,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral,na
73,Wake Up Everybody,Harold Melvin,1976,anticipation,7.317073171,21.95121951,7.317073171,14.63414634,12.19512195,7.317073171,12.19512195,14.63414634,2.43902439,0
74,Summer,War,1976,sadness,7.407407407,29.62962963,3.703703704,0,7.407407407,33.33333333,11.11111111,3.703703704,3.703703704,0
75,Let Her In,John Travolta,1976,anticipation,0,33.33333333,0,11.11111111,0,22.22222222,0,22.22222222,11.11111111,0
76,Fox on the Run,Sweet,1976,fear,13.63636364,4.545454545,13.63636364,40.90909091,4.545454545,0,13.63636364,4.545454545,4.545454545,0
77,Rhiannon,Fleetwood Mac,1976,joy,10,0,0,10,40,30,0,0,10,0
78,Got to Get You into My Life,The Beatles,1976,surprise,6.25,6.25,6.25,0,18.75,12.5,25,18.75,6.25,0
79,Fanny (Be Tender with My Love),Bee Gees,1976,joy,6.862745098,8.823529412,4.901960784,6.862745098,41.17647059,10.78431373,3.921568627,15.68627451,0.980392157,0
80,Getaway,Earth Wind,1976,sadness,7.692307692,7.692307692,3.846153846,15.38461538,7.692307692,23.07692308,19.23076923,11.53846154,3.846153846,0
81,She's Gone,Hall,1976,anticipation,12.72727273,21.81818182,10.90909091,10.90909091,12.72727273,12.72727273,0,16.36363636,1.818181818,0
82,Still the One,Orleans,1976,joy,7.142857143,28.57142857,3.571428571,3.571428571,39.28571429,3.571428571,7.142857143,3.571428571,3.571428571,0
83,You're My Best Friend,Queen,1976,joy,7.317073171,9.756097561,7.317073171,7.317073171,34.14634146,7.317073171,0,24.3902439,2.43902439,0
84,With Your Love,Jefferson Starship,1976,joy,0,15.68627451,0,0,52.94117647,3.921568627,11.76470588,13.7254902,1.960784314,0
85,Slow Ride,Foghat,1976,joy,0,27.27272727,0,0,31.81818182,9.090909091,13.63636364,13.63636364,4.545454545,0
86,Who'd She Coo?,Ohio Players,1976,anticipation,0,66.66666667,0,0,0,0,0,0,33.33333333,0
87,The Boys Are Back in Town,Thin Lizzy,1976,trust,14.81481481,14.81481481,0,14.81481481,11.11111111,14.81481481,3.703703704,22.22222222,3.703703704,0
88,Walk Away from Love,David Ruffin,1976,joy,3.448275862,17.24137931,0,6.896551724,55.17241379,3.448275862,6.896551724,3.448275862,3.448275862,0
89,Baby I Love Your Way (Live),Peter Frampton,1976,joy,0,32.43243243,2.702702703,0,45.94594595,8.108108108,2.702702703,5.405405405,2.702702703,0
90,Young Hearts Run Free,Candi Staton,1976,joy,2.985074627,17.91044776,7.462686567,1.492537313,38.80597015,4.47761194,16.41791045,8.955223881,1.492537313,0
91,Breaking Up Is Hard to Do,Neil Sedaka,1976,joy,5.882352941,5.882352941,5.882352941,5.882352941,29.41176471,23.52941176,5.882352941,11.76470588,5.882352941,0
92,Money Honey,Bay City Rollers,1976,anticipation,16.66666667,20.83333333,0,0,20.83333333,4.166666667,14.58333333,20.83333333,2.083333333,0
93,Give Up the Funk (Tear the Roof off the Sucker),Parliament,1976,sadness,2.631578947,2.631578947,0,0,2.631578947,73.68421053,0,15.78947368,2.631578947,0
94,Junk Food Junkie,Larry Groce,1976,trust,2.222222222,17.77777778,2.222222222,4.444444444,24.44444444,11.11111111,8.888888889,26.66666667,2.222222222,0
95,Tryin' to Get the Feeling Again,Barry Manilow,1976,anticipation,11.76470588,16.17647059,10.29411765,14.70588235,11.02941176,12.5,11.76470588,11.02941176,0.735294118,0
96,Rock and Roll All Nite,Kiss,1976,anger,20.83333333,8.333333333,0,16.66666667,8.333333333,16.66666667,16.66666667,8.333333333,4.166666667,0
97,Disco Duck,Rick Dees,1976,joy,0,22.72727273,0,4.545454545,31.81818182,4.545454545,22.72727273,9.090909091,4.545454545,0
98,Take the Money and Run,Steve Miller Band,1976,anticipation,18.82352941,20,0,3.529411765,17.64705882,1.176470588,18.82352941,18.82352941,1.176470588,0
99,Squeeze Box,The Who,1976,anger,18.18181818,18.18181818,9.090909091,9.090909091,18.18181818,18.18181818,0,0,9.090909091,0
100,Country Boy (You Got Your Feet in L.A.),Glen Campbell,1976,anticipation,0,44.44444444,33.33333333,0,5.555555556,0,11.11111111,0,5.555555556,0
1,Tonight's the Night (Gonna Be Alright),Rod Stewart,1977,joy,3.571428571,21.42857143,3.571428571,3.571428571,32.14285714,0,10.71428571,21.42857143,3.571428571,0
2,I Just Want to Be Your Everything,Andy Gibb,1977,joy,4.651162791,16.27906977,4.651162791,11.62790698,30.23255814,11.62790698,4.651162791,13.95348837,2.325581395,0
3,Best of My Love,The Emotions,1977,joy,0,6.382978723,0,0,70.21276596,0,6.382978723,14.89361702,2.127659574,0
4,Evergreen (Love Theme from A Star Is Born),Barbra Streisand,1977,joy,3.333333333,16.66666667,0,6.666666667,40,0,6.666666667,23.33333333,3.333333333,0
5,Angel in Your Arms,Hot,1977,anticipation,10.52631579,15.78947368,10.52631579,10.52631579,14.47368421,10.52631579,11.84210526,14.47368421,1.315789474,0
6,I Like Dreamin',Kenny Nolan,1977,joy,4.347826087,15.2173913,4.347826087,4.347826087,34.7826087,4.347826087,13.04347826,17.39130435,2.173913043,0
7,Don't Leave Me This Way,Thelma Houston,1977,joy,0,7.462686567,0,2.985074627,35.82089552,17.91044776,22.3880597,11.94029851,1.492537313,0
8,(Your Love Has Lifted Me) Higher and Higher,Rita Coolidge,1977,joy,0,11.11111111,5.555555556,0,50,5.555555556,5.555555556,16.66666667,5.555555556,0
9,Undercover Angel,Alan O'Day,1977,joy,1.086956522,17.39130435,1.086956522,2.173913043,40.2173913,2.173913043,17.39130435,17.39130435,1.086956522,0
10,Torn Between Two Lovers,Mary MacGregor,1977,disgust,11.53846154,3.846153846,30.76923077,3.846153846,19.23076923,3.846153846,0,23.07692308,3.846153846,0
11,I'm Your Boogie Man,KC,1977,sadness,0,0,20,0,30,40,0,0,10,0
12,Dancing Queen,ABBA,1977,joy,0,24.32432432,0,8.108108108,27.02702703,5.405405405,13.51351351,18.91891892,2.702702703,0
13,You Make Me Feel Like Dancing,Leo Sayer,1977,joy,6.896551724,3.448275862,6.896551724,6.896551724,27.5862069,10.34482759,6.896551724,27.5862069,3.448275862,0
14,Margaritaville,Jimmy Buffett,1977,disgust,19.44444444,8.333333333,22.22222222,2.777777778,5.555555556,22.22222222,5.555555556,11.11111111,2.777777778,0
15,Telephone Line,Electric Light Orchestra,1977,anticipation,11.11111111,22.22222222,11.11111111,11.11111111,0,22.22222222,0,11.11111111,11.11111111,0
16,Whatcha Gonna Do?,Pablo Cruise,1977,anticipation,0,26.31578947,10.52631579,5.263157895,15.78947368,5.263157895,15.78947368,15.78947368,5.263157895,0
17,Do You Wanna Make Love,Peter McCann,1977,joy,7.272727273,7.272727273,21.81818182,5.454545455,29.09090909,5.454545455,3.636363636,18.18181818,1.818181818,0
18,Sir Duke,Stevie Wonder,1977,anticipation,5,35,5,5,15,10,5,15,5,0
19,Hotel California,Eagles,1977,anticipation,7.01754386,17.54385965,3.50877193,10.52631579,17.54385965,14.03508772,10.52631579,17.54385965,1.754385965,0
20,Got to Give It Up,Marvin Gaye,1977,joy,0,20.93023256,2.325581395,4.651162791,32.55813953,2.325581395,16.27906977,18.60465116,2.325581395,0
21,Gonna Fly Now,Bill Conti DeEtta Little,1977,na,0,0,0,0,0,0,0,0,0,100
22,Southern Nights,Glen Campbell,1977,joy,6.451612903,16.12903226,0,0,32.25806452,6.451612903,16.12903226,19.35483871,3.225806452,0
23,Rich Girl,Hall,1977,anticipation,17.9245283,20.75471698,3.773584906,6.603773585,16.03773585,5.660377358,14.1509434,14.1509434,0.943396226,0
24,When I Need You,Leo Sayer,1977,joy,4.545454545,9.090909091,0,4.545454545,50,0,4.545454545,22.72727273,4.545454545,0
25,Hot Line,The Sylvers,1977,anger,39.0625,6.25,0,4.6875,31.25,3.125,9.375,4.6875,1.5625,0
26,Car Wash,Rose Royce,1977,anticipation,4.255319149,25.53191489,10.63829787,4.255319149,19.14893617,10.63829787,4.255319149,19.14893617,2.127659574,0
27,You Don't Have to Be a Star (To Be in My Show),Marilyn McCoo,1977,joy,5.333333333,17.33333333,1.333333333,6.666666667,33.33333333,9.333333333,1.333333333,24,1.333333333,0
28,Fly Like an Eagle,Steve Miller Band,1977,trust,12,12,0,12,0,12,12,36,4,0
29,Don't Give Up on Us,David Soul,1977,joy,0,5.263157895,5.263157895,10.52631579,42.10526316,15.78947368,5.263157895,10.52631579,5.263157895,0
30,On and On,Stephen Bishop,1977,anticipation,8.333333333,16.66666667,5.555555556,8.333333333,16.66666667,13.88888889,13.88888889,13.88888889,2.777777778,0
31,Feels Like the First Time,Foreigner,1977,anticipation,0,53.33333333,0,6.666666667,13.33333333,0,6.666666667,13.33333333,6.666666667,0
32,Couldn't Get It Right,Climax Blues Band,1977,fear,13.33333333,6.666666667,6.666666667,20,13.33333333,13.33333333,6.666666667,13.33333333,6.666666667,0
33,Easy,Commodores,1977,anticipation,0,28.57142857,0,14.28571429,14.28571429,14.28571429,0,14.28571429,14.28571429,0
34,Right Time of the Night,Jennifer Warnes,1977,anticipation,6.896551724,34.48275862,6.896551724,6.896551724,27.5862069,10.34482759,0,3.448275862,3.448275862,0
35,I've Got Love on My Mind,Natalie Cole,1977,joy,2.272727273,13.63636364,2.272727273,2.272727273,63.63636364,2.272727273,4.545454545,6.818181818,2.272727273,0
36,Blinded by the Light,Manfred Mann's Earth Band,1977,trust,8.108108108,18.91891892,0,5.405405405,21.62162162,8.108108108,10.81081081,24.32432432,2.702702703,0
37,Looks Like We Made It,Barry Manilow,1977,joy,7.692307692,26.92307692,3.846153846,11.53846154,34.61538462,7.692307692,3.846153846,0,3.846153846,0
38,So in to You,Atlanta Rhythm Section,1977,joy,6.25,6.25,0,6.25,43.75,6.25,18.75,6.25,6.25,0
39,Dreams,Fleetwood Mac,1977,sadness,6.25,0,6.25,18.75,21.875,31.25,0,12.5,3.125,0
40,Enjoy Yourself,The Jacksons,1977,anticipation,1.449275362,31.88405797,0,1.449275362,28.98550725,2.898550725,5.797101449,26.08695652,1.449275362,0
41,Dazz,Brick,1977,joy,0,0,0,0,40,0,0,40,20,0
42,I'm in You,Peter Frampton,1977,joy,0,0,0,0,55.55555556,22.22222222,11.11111111,0,11.11111111,0
43,Lucille,Kenny Rogers,1977,anticipation,9.638554217,33.73493976,6.024096386,8.43373494,8.43373494,15.6626506,10.84337349,6.024096386,1.204819277,0
44,The Things We Do for Love,10cc,1977,joy,15.78947368,2.631578947,7.894736842,15.78947368,34.21052632,13.15789474,5.263157895,2.631578947,2.631578947,0
45,Da Doo Ron Ron,Shaun Cassidy,1977,sadness,0,0,0,0,0,50,0,0,50,0
46,Handy Man,James Taylor,1977,fear,16,4,4,20,20,16,4,12,4,0
47,Just a Song Before I Go,Crosby Stills,1977,anticipation,0,35.71428571,7.142857143,0,21.42857143,0,7.142857143,21.42857143,7.142857143,0
48,You and Me,Alice Cooper,1977,joy,0,29.16666667,0,0,33.33333333,4.166666667,0,29.16666667,4.166666667,0
49,Swayin' to the Music (Slow Dancing),Johnny Rivers,1977,joy,0,4,0,0,44,44,0,4,4,0
50,Lonely Boy,Andrew Gold,1977,disgust,14.85148515,5.940594059,25.74257426,13.86138614,6.930693069,16.83168317,4.95049505,9.900990099,0.99009901,0
51,I Wish,Stevie Wonder,1977,trust,6.451612903,19.35483871,9.677419355,6.451612903,19.35483871,6.451612903,3.225806452,25.80645161,3.225806452,0
52,Don't Stop,Fleetwood Mac,1977,anticipation,5.263157895,26.31578947,5.263157895,10.52631579,15.78947368,5.263157895,10.52631579,15.78947368,5.263157895,0
53,Barracuda,Heart,1977,joy,8.695652174,13.04347826,4.347826087,8.695652174,17.39130435,8.695652174,17.39130435,17.39130435,4.347826087,0
54,Strawberry Letter 23,The Brothers Johnson,1977,joy,0,22,0,2,36,10,14,14,2,0
55,Night Moves,Bob Seger,1977,surprise,10,15,5,12.5,15,15,17.5,7.5,2.5,0
56,You're My World,Helen Reddy,1977,joy,0,16.66666667,0,11.11111111,33.33333333,0,16.66666667,16.66666667,5.555555556,0
57,Heard It in a Love Song,The Marshall Tucker Band,1977,joy,6.25,21.875,3.125,3.125,25,6.25,18.75,12.5,3.125,0
58,Carry On Wayward Son,Kansas,1977,sadness,5.263157895,18.42105263,2.631578947,7.894736842,15.78947368,26.31578947,7.894736842,13.15789474,2.631578947,0
59,New Kid in Town,Eagles,1977,joy,13.33333333,6.666666667,6.666666667,6.666666667,20,13.33333333,6.666666667,20,6.666666667,0
60,My Heart Belongs to Me,Barbra Streisand,1977,joy,5,0,5,10,65,10,0,0,5,0
61,After the Lovin',Engelbert Humperdinck,1977,joy,2.702702703,13.51351351,0,0,35.13513514,16.21621622,8.108108108,21.62162162,2.702702703,0
62,Jet Airliner,Steve Miller Band,1977,anger,25,0,25,25,8.333333333,8.333333333,0,0,8.333333333,0
63,Stand Tall,Burton Cummings,1977,joy,8,10,8,8,24,24,8,8,2,0
64,Way Down,Elvis Presley,1977,anger,33.33333333,0,11.11111111,0,22.22222222,11.11111111,0,11.11111111,11.11111111,0
65,Weekend in New England,Barry Manilow,1977,anticipation,5.263157895,31.57894737,5.263157895,10.52631579,21.05263158,5.263157895,0,15.78947368,5.263157895,0
66,It Was Almost Like a Song,Ronnie Milsap,1977,anger,20,6.666666667,6.666666667,20,13.33333333,20,0,6.666666667,6.666666667,0
67,Smoke from a Distant Fire,Sanford-Townsend Band,1977,fear,4.347826087,17.39130435,0,39.13043478,8.695652174,8.695652174,8.695652174,8.695652174,4.347826087,0
68,Cold as Ice,Foreigner,1977,anticipation,0,26.66666667,0,0,26.66666667,6.666666667,13.33333333,23.33333333,3.333333333,0
69,Ariel,Dean Friedman,1977,joy,5.882352941,11.76470588,0,8.823529412,26.47058824,5.882352941,17.64705882,20.58823529,2.941176471,0
70,Lost Without Your Love,Bread,1977,joy,6.666666667,13.33333333,0,6.666666667,26.66666667,20,6.666666667,13.33333333,6.666666667,0
71,Star Wars Theme/Cantina Band,Meco,1977,na,0,0,0,0,0,0,0,0,0,100
72,Float On,The Floaters,1977,joy,0,11.42857143,0,0,40,2.857142857,14.28571429,28.57142857,2.857142857,0
73,Jeans On,Lord David Dundas,1977,sadness,5.555555556,13.88888889,0,0,13.88888889,33.33333333,11.11111111,19.44444444,2.777777778,0
74,Lido Shuffle,Boz Scaggs,1977,anger,19.14893617,14.89361702,2.127659574,8.510638298,10.63829787,10.63829787,14.89361702,17.0212766,2.127659574,0
75,Keep It Comin' Love,KC,1977,anticipation,0,48.48484848,0,0,48.48484848,0,0,0,3.03030303,0
76,You Made Me Believe in Magic,Bay City Rollers,1977,joy,0,0,0,0,46.15384615,0,0,46.15384615,7.692307692,0
77,Livin' Thing,Electric Light Orchestra,1977,anger,17.89473684,5.263157895,17.89473684,17.89473684,6.315789474,17.89473684,11.57894737,4.210526316,1.052631579,0
78,Give a Little Bit,Supertramp,1977,anticipation,5.714285714,22.85714286,5.714285714,5.714285714,22.85714286,8.571428571,8.571428571,17.14285714,2.857142857,0
79,That's Rock 'n' Roll,Shaun Cassidy,1977,trust,7.142857143,14.28571429,7.142857143,7.142857143,14.28571429,7.142857143,7.142857143,28.57142857,7.142857143,0
80,Love So Right,Bee Gees,1977,joy,5,10,5,5,40,5,7.5,20,2.5,0
81,The Rubberband Man,The Spinners,1977,anticipation,12.5,16.07142857,16.07142857,12.5,7.142857143,16.07142857,14.28571429,3.571428571,1.785714286,0
82,I Never Cry,Alice Cooper,1977,sadness,12.12121212,3.03030303,3.03030303,6.060606061,0,51.51515152,15.15151515,6.060606061,3.03030303,0
83,Nobody Does It Better,Carly Simon,1977,joy,0,11.11111111,0,5.555555556,38.88888889,0,11.11111111,27.77777778,5.555555556,0
84,High School Dance,The Sylvers,1977,trust,4.379562044,5.839416058,0,5.109489051,31.38686131,5.839416058,5.839416058,40.87591241,0.729927007,0
85,Love's Grown Deep,Kenny Nolan,1977,anticipation,3.03030303,30.3030303,0,9.090909091,24.24242424,0,6.060606061,24.24242424,3.03030303,0
86,Ain't Gonna Bump No More (With No Big Fat Woman),Joe Tex,1977,joy,7.142857143,19.04761905,4.761904762,7.142857143,23.80952381,7.142857143,16.66666667,11.9047619,2.380952381,0
87,I Wanna Get Next to You,Rose Royce,1977,joy,9.375,15.625,3.125,6.25,28.125,15.625,3.125,15.625,3.125,0
88,Somebody to Love,Queen,1977,joy,7.692307692,7.692307692,0,10.25641026,46.15384615,15.38461538,2.564102564,7.692307692,2.564102564,0
89,Muskrat Love,Captain,1977,joy,0,15.38461538,0,7.692307692,46.15384615,0,0,23.07692308,7.692307692,0
90,Walk This Way,Aerosmith,1977,trust,0,21.27659574,0,6.382978723,25.53191489,0,17.0212766,27.65957447,2.127659574,0
91,Cherchez La Femme,Dr. Buzzard's Original Savannah Band,1977,sadness,18.86792453,5.660377358,15.09433962,15.09433962,7.547169811,24.52830189,3.773584906,7.547169811,1.886792453,0
92,Year of the Cat,Al Stewart,1977,anticipation,15.38461538,23.07692308,0,0,7.692307692,23.07692308,15.38461538,7.692307692,7.692307692,0
93,Boogie Nights,Heatwave,1977,sadness,5.714285714,5.714285714,5.714285714,11.42857143,22.85714286,25.71428571,5.714285714,14.28571429,2.857142857,0
94,Go Your Own Way,Fleetwood Mac,1977,fear,20.83333333,4.166666667,20.83333333,25,4.166666667,20.83333333,0,0,4.166666667,0
95,Sorry Seems to Be the Hardest Word,Elton John,1977,trust,15.38461538,0,0,15.38461538,15.38461538,0,15.38461538,30.76923077,7.692307692,0
96,Don't Worry Baby,B.J. Thomas,1977,joy,0,25.58139535,0,18.60465116,27.90697674,20.93023256,2.325581395,2.325581395,2.325581395,0
97,Knowing Me Knowing You,ABBA,1977,anticipation,5,52.5,5,5,7.5,7.5,7.5,7.5,2.5,0
98,How Much Love,Leo Sayer,1977,joy,0,13.63636364,0,0,77.27272727,0,0,4.545454545,4.545454545,0
99,Star Wars (Main Title),London Symphony Orchestra,1977,na,0,0,0,0,0,0,0,0,0,100
100,Devil's Gun,C.J.,1977,anger,34.7826087,8.695652174,2.173913043,34.7826087,6.52173913,8.695652174,2.173913043,0,2.173913043,0
1,Shadow Dancing,Andy Gibb,1978,joy,6.060606061,3.03030303,3.03030303,6.060606061,39.39393939,12.12121212,15.15151515,12.12121212,3.03030303,0
2,Night Fever,Bee Gees,1978,fear,2,6,0,48,12,8,4,18,2,0
3,You Light Up My Life,Debby Boone,1978,joy,0,16.66666667,5.555555556,0,22.22222222,11.11111111,16.66666667,22.22222222,5.555555556,0
4,Stayin' Alive,Bee Gees,1978,trust,0.961538462,29.80769231,0.961538462,3.846153846,27.88461538,3.846153846,0.961538462,30.76923077,0.961538462,0
5,Kiss You All Over,Exile,1978,joy,2.564102564,17.94871795,2.564102564,5.128205128,35.8974359,2.564102564,12.82051282,17.94871795,2.564102564,0
6,How Deep Is Your Love,Bee Gees,1978,joy,0,4,0,0,52,12,12,16,4,0
7,Baby Come Back,Player,1978,joy,10.81081081,10.81081081,18.91891892,0,27.02702703,0,10.81081081,18.91891892,2.702702703,0
8,(Love Is) Thicker Than Water,Andy Gibb,1978,sadness,5,15,0,5,10,30,25,5,5,0
9,Boogie Oogie Oogie,A Taste of Honey,1978,joy,0,7.692307692,15.38461538,7.692307692,23.07692308,23.07692308,0,15.38461538,7.692307692,0
10,Three Times a Lady,Commodores,1978,joy,0,6.666666667,0,0,73.33333333,0,6.666666667,6.666666667,6.666666667,0
11,Grease,Frankie Valli,1978,trust,8.045977011,17.24137931,6.896551724,10.34482759,5.747126437,9.195402299,8.045977011,33.33333333,1.149425287,0
12,I Go Crazy,Paul Davis,1978,fear,17.30769231,9.615384615,0,21.15384615,17.30769231,17.30769231,5.769230769,9.615384615,1.923076923,0
13,You're the One That I Want,John Travolta,1978,joy,9.090909091,9.090909091,0,0,36.36363636,9.090909091,0,27.27272727,9.090909091,0
14,Emotion,Samantha Sang,1978,sadness,9.523809524,14.28571429,0,9.523809524,19.04761905,28.57142857,4.761904762,9.523809524,4.761904762,0
15,Lay Down Sally,Eric Clapton,1978,sadness,0,25,0,0,5,35,30,0,5,0
16,Miss You,The Rolling Stones,1978,anticipation,9.302325581,27.90697674,11.62790698,11.62790698,18.60465116,13.95348837,4.651162791,0,2.325581395,0
17,Just the Way You Are,Billy Joel,1978,joy,4.761904762,9.523809524,4.761904762,9.523809524,28.57142857,9.523809524,9.523809524,19.04761905,4.761904762,0
18,With a Little Luck,Wings,1978,joy,11.76470588,17.64705882,8.823529412,0,38.23529412,2.941176471,17.64705882,0,2.941176471,0
19,If I Can't Have You,Yvonne Elliman,1978,joy,11.11111111,3.703703704,7.407407407,11.11111111,40.74074074,14.81481481,3.703703704,3.703703704,3.703703704,0
20,Dance Dance Dance (Yowsah Yowsah Yowsah),Chic,1978,joy,2.597402597,2.597402597,1.298701299,2.597402597,42.85714286,2.597402597,2.597402597,41.55844156,1.298701299,0
21,Feels So Good,Chuck Mangione,1978,joy,0,15.78947368,0,10.52631579,36.84210526,10.52631579,10.52631579,10.52631579,5.263157895,0
22,Hot Child in the City,Nick Gilder,1978,joy,0,37.73584906,0,0,43.39622642,1.886792453,9.433962264,5.660377358,1.886792453,0
23,Love Is Like Oxygen,Sweet,1978,fear,7.692307692,0,3.846153846,38.46153846,3.846153846,38.46153846,3.846153846,0,3.846153846,0
24,It's a Heartache,Bonnie Tyler,1978,sadness,0,15.625,0,0,21.875,34.375,18.75,6.25,3.125,0
25,We Will Rock You/We Are the Champions,Queen,1978,anticipation,13.63636364,18.18181818,18.18181818,0,13.63636364,18.18181818,4.545454545,9.090909091,4.545454545,0
26,Baker Street,Gerry Rafferty,1978,anger,16.66666667,16.66666667,10,13.33333333,10,16.66666667,3.333333333,10,3.333333333,0
27,Can't Smile Without You,Barry Manilow,1978,joy,0,17.46031746,0,0,36.50793651,4.761904762,19.04761905,20.63492063,1.587301587,0
28,Too Much Too Little Too Late,Johnny Mathis,1978,sadness,11.11111111,0,5.555555556,0,0,72.22222222,5.555555556,0,5.555555556,0
29,Dance With Me,Peter Brown,1978,trust,5.555555556,3.703703704,7.407407407,5.555555556,27.77777778,11.11111111,5.555555556,31.48148148,1.851851852,0
30,Two Out of Three Ain't Bad,Meat Loaf,1978,sadness,19.51219512,4.87804878,14.63414634,17.07317073,12.19512195,21.95121951,4.87804878,2.43902439,2.43902439,0
31,Jack And Jill,Raydio,1978,joy,2.5,17.5,0,0,40,7.5,15,15,2.5,0
32,Take a Chance on Me,ABBA,1978,surprise,2.666666667,5.333333333,2.666666667,4,6.666666667,4,71.55555556,2.666666667,0.444444444,0
33,Sometimes When We Touch,Dan Hill,1978,fear,14.81481481,3.703703704,1.851851852,24.07407407,14.81481481,16.66666667,11.11111111,11.11111111,1.851851852,0
34,Last Dance,Donna Summer,1978,joy,9.302325581,1.550387597,9.302325581,10.85271318,27.13178295,10.85271318,3.100775194,27.13178295,0.775193798,0
35,Hopelessly Devoted to You,Olivia Newton-John,1978,fear,7.692307692,7.692307692,7.692307692,23.07692308,23.07692308,15.38461538,0,7.692307692,7.692307692,0
36,Hot Blooded,Foreigner,1978,trust,13.51351351,13.51351351,0,2.702702703,24.32432432,5.405405405,10.81081081,27.02702703,2.702702703,0
37,You're in My Heart (The Final Acclaim),Rod Stewart,1978,joy,1.449275362,20.28985507,0,4.347826087,34.7826087,2.898550725,1.449275362,33.33333333,1.449275362,0
38,The Closer I Get to You,Roberta Flack,1978,joy,3.703703704,11.11111111,7.407407407,3.703703704,40.74074074,3.703703704,7.407407407,18.51851852,3.703703704,0
39,Dust in the Wind,Kansas,1978,anticipation,13.33333333,20,0,6.666666667,13.33333333,6.666666667,13.33333333,20,6.666666667,0
40,Magnet and Steel,Walter Egan,1978,trust,3.571428571,17.85714286,3.571428571,3.571428571,14.28571429,7.142857143,7.142857143,39.28571429,3.571428571,0
41,Short People,Randy Newman,1978,disgust,8.333333333,8.333333333,16.66666667,16.66666667,16.66666667,16.66666667,0,8.333333333,8.333333333,0
42,Use ta Be My Girl,The O'Jays,1978,anticipation,0,25.92592593,0,0,22.22222222,0,22.22222222,25.92592593,3.703703704,0
43,Our Love,Natalie Cole,1978,joy,6.593406593,9.89010989,0,9.89010989,52.74725275,3.296703297,4.395604396,12.08791209,1.098901099,0
44,Love Will Find a Way,Pablo Cruise,1978,joy,2.5,7.5,5,22.5,37.5,15,2.5,5,2.5,0
45,An Everlasting Love,Andy Gibb,1978,joy,3.773584906,5.660377358,1.886792453,18.86792453,30.18867925,26.41509434,1.886792453,9.433962264,1.886792453,0
46,Love Is in the Air,John Paul Young,1978,joy,0,20,0,0,30,0,20,20,10,0
47,Goodbye Girl,David Gates,1978,joy,16.66666667,16.66666667,0,11.11111111,22.22222222,5.555555556,5.555555556,16.66666667,5.555555556,0
48,Slip Slidin' Away,Paul Simon,1978,surprise,7.936507937,15.87301587,4.761904762,15.87301587,14.28571429,11.11111111,19.04761905,9.523809524,1.587301587,0
49,The Groove Line,Heatwave,1978,anticipation,30.76923077,46.15384615,0,0,7.692307692,0,7.692307692,0,7.692307692,0
50,Thunder Island,Jay Ferguson,1978,joy,13.63636364,9.090909091,0,4.545454545,31.81818182,9.090909091,18.18181818,9.090909091,4.545454545,0
51,Imaginary Lover,Atlanta Rhythm Section,1978,anticipation,5.882352941,26.47058824,2.941176471,5.882352941,23.52941176,2.941176471,5.882352941,23.52941176,2.941176471,0
52,Still the Same,Bob Seger,1978,anticipation,9.090909091,31.81818182,4.545454545,13.63636364,9.090909091,9.090909091,9.090909091,9.090909091,4.545454545,0
53,My Angel Baby,Toby Beau,1978,joy,0,8.333333333,0,8.333333333,41.66666667,0,16.66666667,16.66666667,8.333333333,0
54,Disco Inferno,The Trammps,1978,joy,8.888888889,16.2962963,0,9.62962963,34.81481481,11.85185185,4.444444444,13.33333333,0.740740741,0
55,On Broadway,George Benson,1978,anticipation,3.333333333,36.66666667,6.666666667,6.666666667,16.66666667,6.666666667,6.666666667,13.33333333,3.333333333,0
56,Come Sail Away,Styx,1978,joy,0,29.41176471,0,5.882352941,35.29411765,0,11.76470588,11.76470588,5.882352941,0
57,(Every Time I Turn Around) Back in Love Again,L.T.D.,1978,joy,7.142857143,21.42857143,7.142857143,7.142857143,35.71428571,7.142857143,8.928571429,3.571428571,1.785714286,0
58,This Time I'm in It for Love,Player,1978,sadness,15.73033708,16.85393258,11.23595506,14.60674157,8.988764045,17.97752809,12.35955056,1.123595506,1.123595506,0
59,You Belong to Me,Carly Simon,1978,joy,0,0,0,0,55.55555556,0,0,33.33333333,11.11111111,0
60,Here You Come Again,Dolly Parton,1978,trust,3.125,9.375,3.125,9.375,18.75,12.5,18.75,21.875,3.125,0
61,Blue Bayou,Linda Ronstadt,1978,joy,5.405405405,16.21621622,5.405405405,5.405405405,21.62162162,13.51351351,8.108108108,21.62162162,2.702702703,0
62,Peg,Steely Dan,1978,joy,5,12.5,0,5,27.5,10,17.5,20,2.5,0
63,You Needed Me,Anne Murray,1978,trust,0,7.692307692,7.692307692,0,19.23076923,11.53846154,15.38461538,34.61538462,3.846153846,0
64,Shame,"Evelyn ""Champagne"" King",1978,sadness,10.41666667,4.166666667,18.75,18.75,16.66666667,20.83333333,4.166666667,4.166666667,2.083333333,0
65,Reminiscing,Little River Band,1978,sadness,0,19.04761905,0,4.761904762,14.28571429,33.33333333,0,23.80952381,4.761904762,0
66,Count On Me,Jefferson Starship,1978,joy,0,0,0,0,56.66666667,10,0,30,3.333333333,0
67,Baby Hold On,Eddie Money,1978,joy,8.333333333,8.333333333,0,0,50,4.166666667,8.333333333,16.66666667,4.166666667,0
68,Hey Deanie,Shaun Cassidy,1978,joy,12.76595745,12.76595745,10.63829787,14.89361702,21.27659574,12.76595745,6.382978723,6.382978723,2.127659574,0
